UP,lb,lb1,lb2,glucose,glucose1,glucose2,glycerolaa,glycerolaa1,glycerolaa2,acetate,acetate1,acetate2,fumarate,fumarate1,fumarate2,glucosamine,glucosamine1,glucosamine2,glycerol,glycerol1,glycerol2,pyruvate,pyruvate1,pyruvate2,chemostatµ05,chemostatµ051,chemostatµ052,chemostatµ035,chemostatµ0351,chemostatµ0352,chemostatµ020,chemostatµ0201,chemostatµ0202,chemostatµ012,chemostatµ0121,chemostatµ0122,stationary1day,stationary1day1,stationary1day2,stationary3days,stationary3days1,stationary3days2,glucose3,glucose4,glucose5,50mmnacl,50mmnacl1,50mmnacl2,42c,42c1,42c2,ph6,ph61,ph62,xylose,xylose1,xylose2,mannose,mannose1,mannose2,galactose,galactose1,galactose2,succinate,succinate1,succinate2,fructose,fructose1,fructose2
P0AB77,3.2326832196029407e-06,2.6816259509601976e-06,2.6242952845399757e-06,2.1354312465921432e-07,3.5325663738806074e-07,3.028864135192008e-07,1.9042018103138241e-06,2.3291855001722975e-06,2.0406494417164616e-06,3.218725250623574e-07,3.172833543427003e-07,2.191655365721256e-07,2.5846598771410014e-07,2.578702826780422e-07,3.1655543895860195e-07,2.3414552917450437e-07,2.157351494320696e-07,1.6254158105494297e-07,2.0445423534594093e-07,1.8554868676654718e-07,2.2802897571373537e-07,2.434575423863792e-07,2.9580452795997584e-07,2.1642650033644357e-07,1.9009086519900694e-07,2.3095681786018453e-07,1.9211566139156212e-07,1.5895423163815216e-07,1.6821746678577722e-07,1.5151951360809427e-07,1.6150912750397794e-07,1.411659780194338e-07,1.7627152570143108e-07,3.1895713339195954e-07,2.890366110360238e-07,1.93522393393826e-07,4.149283273777742e-07,5.628400875288998e-07,5.268725496846806e-07,4.897368716209425e-07,3.9186562258461555e-07,7.223020716988438e-07,6.019351684604013e-07,5.087979784218298e-07,4.954824602392364e-07,8.087503313876972e-07,9.337456305469987e-07,7.974838883349088e-07,6.288458404417336e-07,4.961102179353978e-07,7.797219677000972e-07,1.0021305197524013e-06,9.953039713945496e-07,1.0077140486105395e-06,3.1347069125273513e-07,4.968439396668661e-07,3.234513420580691e-07,2.1766025387292468e-07,2.4967303777874075e-07,1.2391050514117157e-07,1.947247625967994e-07,2.0579486261577217e-07,1.964944509282083e-07,2.702400025700446e-07,2.429588820994034e-07,2.4501496893932827e-07,2.2120845360332477e-07,2.436951426046572e-07,2.607360823670068e-07
P0A7G2,3.2144553160265884e-06,3.613991066708741e-06,3.923929661641371e-06,2.706650599162096e-06,2.589418370775038e-06,2.964850381785368e-06,2.892642736495959e-06,3.147417622173822e-06,2.6249996249273873e-06,2.03032075244213e-06,2.379987940556517e-06,2.1574757642208336e-06,2.3681610826925774e-06,2.2408747897708126e-06,2.215262269892048e-06,2.6381880988405144e-06,2.213586864885458e-06,2.440085359168161e-06,2.545107498331054e-06,2.17560554790596e-06,2.3211177353115283e-06,2.1850631322634507e-06,1.9542262094731784e-06,2.096263617096288e-06,2.0171106012183917e-06,1.8975732582229825e-06,1.9938180936790504e-06,1.8228219112586952e-06,1.8083996578288152e-06,2.062186785073795e-06,1.9125649408631613e-06,1.973392226239166e-06,1.7207004873574249e-06,3.606008081852343e-06,3.5362952436662754e-06,1.968138388796131e-06,3.0091074714504032e-06,4.342808657514438e-06,3.808129942248442e-06,4.3950037092663005e-06,4.6434893450237714e-06,4.592378178029258e-06,7.665445551899746e-06,7.6311587848122e-06,7.2287255540512346e-06,6.812986680540131e-06,6.099592971747283e-06,6.929986387380059e-06,8.947430646416133e-06,9.527611428938488e-06,7.568980324685104e-06,7.194827246002717e-06,7.895951981666418e-06,8.169598573998807e-06,2.091009323078265e-06,2.6057712727334374e-06,2.173199605363541e-06,1.9061770440628558e-06,2.12409835974972e-06,2.0242596562521054e-06,2.027520153592029e-06,2.131038021779361e-06,2.0670941600113486e-06,1.897424564715469e-06,1.945039873710379e-06,2.0493463594176844e-06,1.9006719561332262e-06,1.7156128151863936e-06,1.8950350340970163e-06
P27298,3.2069191956178894e-06,3.159957998732901e-06,2.880789903450451e-06,2.535334364926288e-06,2.3805610603958133e-06,2.2816717382113524e-06,2.7235350160245777e-06,2.395741113069105e-06,2.395551098788131e-06,2.1703743378421273e-06,2.361795961943898e-06,2.3788866558975104e-06,2.132022558340309e-06,2.023015356120897e-06,2.0938477512094855e-06,1.9895036544375837e-06,2.324291975096643e-06,1.9774053956797665e-06,2.3212318715301503e-06,2.283927465130122e-06,2.2535463996630442e-06,2.193212529082033e-06,1.7486957987981743e-06,2.062732883701901e-06,1.7121899634454932e-06,1.7639330663523058e-06,2.05112836732795e-06,1.692966508608322e-06,1.7716044301806208e-06,1.600481667611416e-06,2.0338340134961592e-06,1.7810035794950869e-06,1.898338931931684e-06,3.0113447606012698e-06,2.942461843174609e-06,1.6302403167760762e-06,3.048603959964068e-06,2.475002400799081e-06,2.8235968767269436e-06,2.84644761861121e-06,2.9746110233614155e-06,3.0506340066501507e-06,6.314322349154209e-06,6.641540777650125e-06,6.352489913923658e-06,5.731657687554832e-06,6.773212917113119e-06,5.7744096888048e-06,8.116362583267936e-06,6.56314788090616e-06,7.626238820455965e-06,6.494282052190886e-06,7.075269357150728e-06,6.9151692776145585e-06,2.0035198034954024e-06,1.9942712503259554e-06,2.0383780040894688e-06,2.4900150894177993e-06,2.2824539700214836e-06,2.5871530415452883e-06,2.2507127712254664e-06,2.3931999198189407e-06,2.3368025467870303e-06,1.8752753752473542e-06,2.121099335745568e-06,2.0972336583932155e-06,2.1377528210990596e-06,2.240151947804834e-06,2.2569427088161957e-06
P0AGJ9,3.2046646091773986e-06,3.92604762578341e-06,4.0368345339250284e-06,4.235370574434397e-06,4.017123194606168e-06,3.957880352553829e-06,3.6815263022441993e-06,3.7598429625006814e-06,3.955760115762111e-06,2.119626184895922e-06,2.7186955587519947e-06,2.4347029771605588e-06,2.4725065659346247e-06,2.590431897030496e-06,2.4875169368072537e-06,3.4251055864081096e-06,3.4559670699255575e-06,2.9872305549127102e-06,3.0770340890362825e-06,3.0536246345857534e-06,2.977070880590678e-06,2.7928735659778196e-06,2.6775304260441523e-06,2.5512722394317867e-06,2.997363165074532e-06,3.002548757848694e-06,2.7975140962679718e-06,2.485406716949783e-06,2.549569956861647e-06,2.3860235537343465e-06,2.670040170965827e-06,2.7805757825541177e-06,2.639042044163833e-06,4.853699276979867e-06,4.5767368721307434e-06,2.2529025226148664e-06,4.862328652260379e-06,4.37992930290846e-06,5.485104706859915e-06,5.305306345072242e-06,5.003889526851384e-06,5.251616942042977e-06,1.2416518477165124e-05,1.1305304880398569e-05,1.1789836137118346e-05,8.597837640525965e-06,1.1294631348852545e-05,9.965103255251358e-06,1.4374846794446356e-05,1.6883205862264407e-05,1.6872968964454616e-05,1.0580241005293812e-05,1.1634277191845534e-05,1.0330962693744706e-05,3.960158416266377e-06,4.023116600257754e-06,3.7209944224095704e-06,2.8417059776396503e-06,2.668376473986522e-06,2.9767051238647345e-06,3.0015242582121213e-06,2.67809109610618e-06,2.7691088893773433e-06,3.0156660715593903e-06,2.651849127204386e-06,2.8324561083969328e-06,3.701011270257276e-06,3.424011990741968e-06,3.7898054345333806e-06
P0ADK0,3.194833615761943e-06,4.955885680470115e-06,3.5672146790798412e-06,3.0393475796359326e-06,2.955055476182445e-06,3.023634923009781e-06,2.7906235692745533e-06,3.0320790188726287e-06,2.7138696539072772e-06,2.3809664776498454e-06,2.47352294920777e-06,2.0751893478974806e-06,2.7381810496051285e-06,2.454689548491613e-06,2.3821643831904044e-06,2.41041922200585e-06,2.266623921822628e-06,2.498357074463759e-06,2.5995327439682363e-06,2.3462443861879998e-06,2.2988565234233243e-06,2.282402330425544e-06,2.3598887000216097e-06,2.7438851311899006e-06,2.087391128204045e-06,1.998559737698602e-06,2.169163528110393e-06,2.0974046404612407e-06,2.056393276498659e-06,2.3193948564694665e-06,1.9690464946548712e-06,2.1993961306754853e-06,1.946004835566588e-06,4.7189059501670896e-06,4.25666269128429e-06,2.108575716117405e-06,6.292153206178152e-06,7.601902740315225e-06,6.289935850453566e-06,5.9440050454765405e-06,5.856912730652163e-06,5.061095492936607e-06,7.927342204269662e-06,8.219913648468334e-06,7.973212745292049e-06,9.432493357226219e-06,9.138111430505993e-06,9.20046405547362e-06,1.071435171611241e-05,1.3762918244857842e-05,1.0504114701424341e-05,9.945924778851301e-06,1.076970188933398e-05,9.505404175075501e-06,2.5161644772206427e-06,2.77073719783951e-06,2.6121731961934093e-06,2.3567718781858952e-06,2.2217307430549416e-06,2.3377096197449696e-06,2.208865598728449e-06,2.2908071370295476e-06,2.4019863829687736e-06,2.3329565835563034e-06,2.3986952691221897e-06,2.4009566633051847e-06,2.34759636380885e-06,2.1512474926076154e-06,2.610192007352012e-06
P0A940,3.1740568996618096e-06,3.5642389860587827e-06,3.5297324716651237e-06,3.5480507395991217e-06,3.578533779786468e-06,3.80576714848237e-06,4.1378839124943546e-06,3.820703371769273e-06,3.753000875412996e-06,2.4616447564479026e-06,2.7044240686733077e-06,2.542302786859596e-06,3.367781446283087e-06,3.404564458450726e-06,3.340652380851372e-06,3.5974336932995958e-06,3.4307613115016123e-06,3.2649179680062175e-06,3.4978522303364857e-06,3.5887364887779725e-06,3.6901807252170303e-06,4.32869374305898e-06,3.745814344188733e-06,3.931975850607321e-06,2.7035432641150748e-06,2.6995426235203716e-06,2.7951989604031068e-06,2.814987729616532e-06,2.7411262021657354e-06,2.8475046688240617e-06,2.8331544059552837e-06,2.8941139184917948e-06,2.85006620142263e-06,4.87758217352376e-06,4.714327056809887e-06,2.521389064818734e-06,4.433720755679231e-06,4.863353984003841e-06,4.868427917864357e-06,4.034557482589023e-06,4.443226077699551e-06,4.065342357365747e-06,1.0259361550546188e-05,1.0148290349224788e-05,9.804317223223595e-06,9.727407516481999e-06,9.769566961912854e-06,9.42657679997846e-06,9.273656534376817e-06,9.99895907484127e-06,9.518708538042961e-06,1.0717675896138494e-05,1.0911455544784157e-05,1.1099592659421837e-05,3.317931603362549e-06,3.2990276272428118e-06,3.554880314776646e-06,3.235332034592044e-06,3.174558899866565e-06,3.2009758344441237e-06,2.844623023081358e-06,2.856385784200722e-06,2.8002331387446314e-06,3.032945486740565e-06,3.0000360337521058e-06,3.0559668050874534e-06,3.390091195693752e-06,3.1849600929386473e-06,3.212326899924635e-06
P0A937,3.1695865903466876e-06,3.953085450998764e-06,3.4879422225286995e-06,4.136181341969013e-06,4.853320889014567e-06,4.806935367822746e-06,3.646317686511911e-06,3.2507253775711527e-06,3.5847774763801857e-06,3.418293807134458e-06,3.0846592267875467e-06,3.871260581027195e-06,3.745310678591213e-06,4.713278650108605e-06,4.734252193814147e-06,5.1854531550405764e-06,4.969420914002176e-06,5.330841476872938e-06,4.43486424451243e-06,4.582719265395569e-06,4.739714276995422e-06,6.324346569272387e-06,4.8530238265741755e-06,3.874575312877979e-06,3.6714163744829854e-06,3.995038675686202e-06,3.6616270194487446e-06,3.475523844390243e-06,4.004861123218887e-06,4.015249724108572e-06,3.848814999519734e-06,3.97779899997831e-06,4.295370710361536e-06,6.992885118077006e-06,7.897106338357596e-06,4.239727351312183e-06,1.861940135628873e-05,1.1764345661847835e-05,1.3304383744856492e-05,1.094513517985321e-05,1.3270607776809466e-05,1.1531971664841835e-05,2.0215392966321225e-05,1.6447034094266923e-05,1.8030712119144884e-05,2.2346875767565285e-05,2.2386155746939805e-05,2.3507767624066003e-05,1.7157911678302335e-05,1.992698735830201e-05,1.9471958149705228e-05,2.2945031334877948e-05,2.6193011318973565e-05,2.7756679957665785e-05,5.775244772273491e-06,5.977902325861935e-06,5.436504860188198e-06,4.5327001490281175e-06,4.2775077685132574e-06,4.038163750475218e-06,3.423698767268254e-06,4.631244230420293e-06,3.7528469942928357e-06,4.3262180665054545e-06,3.696562954540251e-06,4.594717970761364e-06,5.119828174068965e-06,4.469221384845307e-06,5.497170163323565e-06
P0ADF8,3.1363161184221034e-06,4.031978497128564e-06,3.2821920790507227e-06,1.7351861128150909e-06,2.294656549315194e-06,1.8961481323023243e-06,3.871475583972125e-06,3.505249493102175e-06,3.376859891259807e-06,4.021576161529198e-06,2.0857149658462767e-06,4.32653768862504e-06,3.6371348725159123e-06,3.034517892002215e-06,2.834819224868944e-06,3.9797830541637934e-06,2.566049396028401e-06,4.357300108431819e-06,4.1795061713133785e-06,3.635051312039175e-06,4.215951827853096e-06,1.2702786083065118e-06,1.4011918338703108e-06,1.0938981132224356e-06,4.924540109834806e-06,4.750938275831876e-06,3.7398951164466236e-06,4.465151795277004e-06,4.095111749681681e-06,4.288895720246415e-06,4.214994524320587e-06,5.022880232706368e-06,4.842965183718237e-06,1.0791092108786336e-05,1.2104449864050516e-05,6.5306294381984895e-06,6.9476058628583574e-06,6.614411687468924e-06,7.907260381357247e-06,1.4760256154816505e-06,4.543653939338919e-06,1.7946827360185803e-06,4.635527598223027e-06,4.923674870420093e-06,5.08062913084963e-06,1.398947254368051e-05,1.35773375625844e-05,1.4507081324186831e-05,5.792843501731359e-06,9.201528158036017e-06,4.4090021203678526e-06,6.896459352255055e-06,5.676145966521948e-06,6.2085155807350934e-06,3.714327660381798e-06,5.035910236780055e-06,2.162240886723309e-06,2.868034348013797e-06,2.5545490240530143e-06,2.47794550553189e-06,2.7681616213759886e-06,3.1314385265769057e-06,4.04643116373531e-06,3.7020252929355137e-06,3.45745673978205e-06,3.406803845151407e-06,2.7138808165411946e-06,2.3042139951050117e-06,3.4706633082935596e-06
P0AC92,3.129791381250322e-06,4.7409353195082635e-06,3.4220053030755205e-06,2.2375741325747798e-06,2.128814511560681e-06,2.2851108336191444e-06,3.301981550576042e-06,2.0528882428822418e-06,3.90761398058084e-06,1.0030625152258972e-06,1.1020031836296991e-06,1.6449677924062294e-06,1.1998332965397898e-06,1.5289757728800074e-06,1.7508260251684015e-06,1.7532560562192077e-06,2.097729646119731e-06,2.027372731681951e-06,1.4660960956314744e-06,1.9078222599934813e-06,2.2272970658431316e-06,1.5891566309475152e-06,1.4057784793857135e-06,1.0390019547614784e-06,1.51269266287337e-06,1.682411502840228e-06,1.1376335619499311e-06,8.915480770301963e-07,9.642708480643207e-07,9.078198409132641e-07,1.5931612904273987e-06,7.049731719223959e-07,1.2883996531882877e-06,1.1645887834683687e-06,1.5582274010038855e-06,8.67124787910094e-07,2.5363009951955296e-06,1.5364163001672848e-06,2.3254981223737243e-06,2.7318210537373573e-06,2.8952771160748142e-06,2.781092921285267e-06,6.3295563428970585e-06,5.49304054795799e-06,6.539250076702819e-06,6.372480118602528e-06,8.548703192506308e-06,6.768059178137328e-06,7.156996315838858e-06,4.907986202403189e-06,9.405823820928539e-06,5.542762474099542e-06,7.374085132934996e-06,9.157075635880406e-06,2.325811797260595e-06,1.7679604829964416e-06,1.943483228790046e-06,2.4087061962068856e-06,1.7271159969250088e-06,2.103591820468632e-06,2.209357223531254e-06,1.9976190398731125e-06,1.7791750926910062e-06,2.1673997272990646e-06,1.4347628416364324e-06,1.8908879535967955e-06,1.8674816696021922e-06,2.0588988641605657e-06,1.939303375736235e-06
P0A9M8,3.1276527070342004e-06,3.048948780208172e-06,4.2537578494178e-06,1.8513117152381022e-06,2.0256689358470647e-06,2.027001215828503e-06,2.4510220377215384e-06,2.306959290064657e-06,3.006545216376844e-06,1.684545602336692e-06,2.296529576077194e-06,1.9104978548684076e-06,2.0096590845813427e-06,2.1569262005128274e-06,2.2096663076160484e-06,2.3243843468635335e-06,2.3673363144350264e-06,2.454208843571177e-06,2.225684131678122e-06,1.9978165160507004e-06,1.9601838742340365e-06,4.2745104277529015e-06,7.8307049737045e-06,7.036144446253631e-06,2.828081013726917e-06,3.121496980966061e-06,2.662959771072951e-06,3.1197152784692055e-06,2.935869871688195e-06,3.1060874593501136e-06,2.8528657317169343e-06,3.5847169710834743e-06,3.3462294151612894e-06,7.086284491790634e-06,7.037756888964044e-06,3.515932056021073e-06,5.770234315998553e-06,6.507214699746029e-06,6.006559848387786e-06,5.743304900154937e-06,5.296218675552686e-06,6.287037541853978e-06,5.642251967698279e-06,5.650899225864288e-06,5.564741595745113e-06,5.089236487312783e-06,6.698644899058555e-06,5.947110458854989e-06,8.468865622847846e-06,1.093080374519026e-05,8.936251239337162e-06,8.687660245499381e-06,9.851668418879695e-06,9.2023218773137e-06,2.7028018306278537e-06,3.095891466755424e-06,2.6391762677793187e-06,2.4039996429666475e-06,2.1699992227795544e-06,1.7482184191003307e-06,2.0594237134248286e-06,1.5459411997164551e-06,2.106441318439492e-06,1.8683302923914763e-06,2.205821187069691e-06,2.4037797239931495e-06,2.3134304043918374e-06,2.4728985418631543e-06,2.5265043698658302e-06
P0C054,3.1230566074232455e-06,2.875379745747916e-06,3.081456712360136e-06,6.410085697915188e-07,5.802140073597504e-07,6.769630702122616e-07,1.848589275864054e-06,1.7891231909416167e-06,1.653961183206389e-06,5.122465875718188e-07,4.4632889477873537e-07,5.506920863509013e-07,8.211016972402778e-07,6.941832885001425e-07,7.163303525318667e-07,7.193798470997865e-07,6.24217305759001e-07,7.216591026225906e-07,6.850593838310673e-07,6.92393938609804e-07,6.876035874988514e-07,4.521647154386335e-07,3.726283541168897e-07,4.125625446937538e-07,6.306792330363064e-07,7.426534654603571e-07,7.560894229397627e-07,7.346073646591707e-07,7.262560933411743e-07,6.475916388264669e-07,4.48008917990912e-07,4.812948668636957e-07,4.350722254620597e-07,7.022979053080334e-07,5.661433741390517e-07,2.8240957989815436e-07,6.519396441787403e-07,6.60606015115757e-07,7.505768754872757e-07,7.57317790923602e-07,5.425479259272662e-07,5.800906990730169e-07,1.6828373221715099e-06,1.6639793454636766e-06,1.7126364631412825e-06,1.399780223695755e-06,1.257519526265528e-06,1.2755189295863383e-06,3.1404848038126268e-06,3.458362970672516e-06,2.678167754941519e-06,1.478991796403053e-06,1.2951054462445242e-06,1.137131050556256e-06,5.605045216694268e-07,4.85892722960159e-07,6.739251694598787e-07,6.290138229653188e-07,5.876522691416152e-07,6.109892052320264e-07,3.822804163551599e-07,3.889638239405583e-07,3.5492842945517616e-07,7.38657891237453e-07,7.04576742323039e-07,8.020367548059146e-07,6.590053668574467e-07,7.366399072536656e-07,6.770132114462618e-07
P0ACY1,3.1178822457987297e-06,2.9455782933124715e-06,2.5406117547108414e-06,3.625994240026195e-06,3.5513534439682546e-06,3.5093751068719954e-06,3.210463021641291e-06,2.725565612885625e-06,2.67128910651051e-06,3.6148861608968746e-06,3.0186677314309686e-06,4.319940753409662e-06,3.1014093776440615e-06,3.756425192760491e-06,3.483291364706886e-06,3.889619013501697e-06,4.099998193157219e-06,4.0104586476978785e-06,3.0840311270062536e-06,3.8906180462891e-06,3.879740900451069e-06,4.493631180293114e-06,3.7604225441424477e-06,3.1923609411497815e-06,3.486955477834486e-06,3.1594447852284544e-06,3.40315234641311e-06,3.1469027303039928e-06,3.1455401855913897e-06,3.057545174948601e-06,3.3670262931226437e-06,3.1253465965540684e-06,3.5677244997975613e-06,5.3841689145796735e-06,6.562659951214024e-06,3.3003853160124928e-06,1.621696364576292e-05,1.534582125855528e-05,1.438722319478328e-05,1.9772971318541616e-05,2.3170289260504895e-05,1.8880521121766296e-05,1.0106637436142791e-05,9.344184041416615e-06,1.0005205128129687e-05,1.2856648958321802e-05,1.2910723207842987e-05,1.2547545411378337e-05,7.75351976351332e-06,9.109163410731892e-06,9.054885878008337e-06,1.2304611563057079e-05,1.4729240425083294e-05,1.6428854529642995e-05,4.331469877118943e-06,4.781166717268484e-06,4.215759843271385e-06,4.033845882122323e-06,3.703956460329561e-06,3.820578896230735e-06,3.1435086067735826e-06,3.2207543265986277e-06,2.847671444078115e-06,4.139439959580256e-06,3.4233678247292207e-06,3.463820386479382e-06,3.6349012350966664e-06,3.908930162484424e-06,3.518721904346209e-06
P36938,3.114991408631854e-06,2.7490147428425955e-06,2.33416769057253e-06,2.371172215080634e-06,2.552761858198008e-06,2.2757115501413565e-06,2.498236563770648e-06,2.631512702374791e-06,2.4456806680520594e-06,3.0669485159199533e-06,2.7401724933951816e-06,2.928021083470931e-06,2.8072416688134218e-06,2.787992964094717e-06,3.0248601977136663e-06,2.830414654006334e-06,2.4950505422413993e-06,2.730223641551734e-06,2.7634947427724137e-06,2.8696227372991896e-06,2.866985015509087e-06,3.262677253281938e-06,3.0426354550477907e-06,3.3982243727074125e-06,2.87773187715086e-06,2.637243030769297e-06,2.836057251065669e-06,3.264861417066241e-06,2.922578071500401e-06,3.370349060503602e-06,3.147857958671807e-06,3.489030875309188e-06,3.2933823793485602e-06,6.14638651768062e-06,7.055004809785236e-06,3.798320306144492e-06,4.62938390005616e-06,5.01568130351226e-06,5.1119230115096325e-06,4.2531321931681074e-06,5.156577203564907e-06,4.427782319143111e-06,6.444462754652849e-06,6.559148333087476e-06,6.986255604701264e-06,6.142291439343822e-06,6.791827504631585e-06,5.972786865591223e-06,7.0569151709382354e-06,9.471644705930993e-06,7.653252870948303e-06,5.807289292770199e-06,6.3994399642152715e-06,6.31654401806844e-06,2.5470601659710864e-06,2.2633677424689995e-06,2.1582248337658547e-06,2.536998135583755e-06,2.419547734320297e-06,2.6476803830809494e-06,2.1220991326197674e-06,2.400285580435328e-06,2.2499299347301286e-06,2.2459444831058906e-06,2.272829945789463e-06,2.249738352131781e-06,2.161958148357102e-06,2.4008092607085406e-06,2.1337821294075487e-06
