Uniprot Accession,glucose,lb,glycerolaa,acetate,fumarate,glucosamine,glycerol,pyruvate,chemostatµ05,chemostatµ035,chemostatµ020,chemostatµ012,stationaryphase1day,stationaryphase3days,osmoticstressglucose,42cglucose,ph6glucose,xylose,mannose,galactose,succinate,fructose,glucose_uncertainty,lb_uncertainty,glycerolaa_uncertainty,acetate_uncertainty,fumarate_uncertainty,glucosamine_uncertainty,glycerol_uncertainty,pyruvate_uncertainty,chemostatµ05_uncertainty,chemostatµ035_uncertainty,chemostatµ020_uncertainty,chemostatµ012_uncertainty,stationaryphase1day_uncertainty,stationaryphase3days_uncertainty,osmoticstressglucose_uncertainty,42cglucose_uncertainty,ph6glucose_uncertainty,xylose_uncertainty,mannose_uncertainty,galactose_uncertainty,succinate_uncertainty,fructose_uncertainty
P10408,1.2452658467257795e-06,2.0947917874871983e-06,1.4570086595452454e-06,9.822553929795833e-07,1.3114859573321513e-06,1.4091003170559838e-06,1.1802178367907945e-06,1.5829339681098914e-06,1.741145428665414e-06,1.7449008403743006e-06,1.8230906369571382e-06,1.977349227319152e-06,1.0206417595012355e-06,1.0707346065933207e-06,2.214103841470165e-06,1.119524703467407e-06,9.437287233730721e-07,1.1849920817482514e-06,1.3452965374351665e-06,1.0018569418417035e-06,1.1979568471246727e-06,1.304783280675597e-06,2.3759672355527868e-07,6.158687855212363e-08,2.459430617312374e-07,1.1305759573195004e-07,7.606618552526478e-08,1.1610986612541305e-07,6.44398938887774e-08,3.175365540028442e-07,1.5374314135115607e-07,8.898994285908932e-08,2.2569862085529375e-07,4.6665441764731977e-08,1.3625567489341492e-07,1.8448757271602912e-07,6.912432193069854e-07,8.463606758213596e-08,4.293965691347478e-08,9.005939821286712e-08,2.0098730269281383e-07,1.8684631965347768e-07,1.0002939673491017e-07,1.5957499522662552e-07
P21889,4.007427767366815e-06,5.086350627811725e-06,3.3090053039941383e-06,3.277814559721226e-06,3.332949275024565e-06,3.342072393777286e-06,3.48562727682426e-06,3.2159607833118686e-06,4.340759352105968e-06,4.028299786988517e-06,3.6534062037833282e-06,3.909878538819069e-06,3.926026890842175e-06,3.919765284955665e-06,1.0048625126672287e-05,3.217372796451377e-06,4.328842622428658e-06,4.932080679640071e-06,3.8499388920394245e-06,3.1665025967259278e-06,3.819094194966339e-06,4.383124120557453e-06,3.0015633977577446e-07,1.6784957071778696e-07,3.183263102442361e-07,2.3305261519617915e-07,1.7797949128631176e-07,6.78440695936789e-08,1.610359801892808e-07,2.344435411034352e-07,1.8665265214055663e-07,2.3203006773053852e-07,1.9984131934694802e-07,6.803188657545181e-08,1.9747915260936147e-07,4.7233171683715763e-07,1.9212971242197414e-06,6.499093048831781e-07,1.7791543178181786e-07,1.3908467516585002e-07,1.1203322175834726e-07,2.4223744864953344e-07,1.2106528598043294e-07,2.2616920462076455e-07
P07395,8.859731371251545e-06,8.989856171607548e-06,7.933765286177252e-06,6.137462743717219e-06,7.866943584658575e-06,8.437394435777552e-06,8.861121057577188e-06,9.465544386520414e-06,1.1824891413930888e-05,1.1782255076450869e-05,1.3881498588402835e-05,1.3583070958864361e-05,5.372457850626135e-06,5.95165639512837e-06,1.6285184589636895e-05,8.093861031825171e-06,7.2044797831415335e-06,7.756311807806739e-06,9.001532825941367e-06,8.767381563447307e-06,8.212897023237221e-06,1.0038877329400314e-05,1.335161517647608e-06,2.5800887212513663e-07,1.029802734145807e-06,4.4619354146824186e-07,2.4859541727521094e-07,4.41275728991166e-07,2.622891833042848e-07,1.6687754753435488e-06,1.4296293719442443e-06,3.5346765229352604e-07,7.468246240560724e-07,5.351729957792559e-07,1.1282161486314884e-07,5.892139831177086e-07,3.1772395134381578e-06,7.786294312615815e-07,1.7867109862191005e-07,1.915809016528264e-07,9.62263859093132e-07,1.1494037229679417e-06,1.4553253525176357e-06,6.766203320015812e-07
P07118,3.0320283151864237e-06,3.627936501517684e-06,2.7949977607254836e-06,1.8033424953150669e-06,2.0214633176924137e-06,1.988418357853763e-06,2.113766350779655e-06,2.091877294565477e-06,2.417119536264928e-06,2.024585903305109e-06,1.8038241573063363e-06,1.713702663676598e-06,1.590447895173704e-06,1.5716630775141724e-06,4.818931890258594e-06,3.2123298923817033e-06,1.9353277443085463e-06,2.4902788142194316e-06,2.254178119143833e-06,1.7135833665889772e-06,2.042545548095877e-06,2.3811025627893197e-06,2.70456925714629e-07,5.187949197170288e-08,2.6999678368608174e-07,1.3344734465331492e-07,5.417521691415669e-08,1.1771436678494278e-07,5.728306810612865e-08,7.112382801522622e-08,1.2013084095236693e-07,2.4699948020322335e-08,9.271656168554568e-08,2.022169143138386e-08,1.5570484893750566e-07,2.575955784045729e-07,8.611431287892108e-07,5.200762095765979e-07,2.844931784133564e-08,9.58757343474481e-08,1.1248348814527724e-07,1.0452858536192757e-08,7.169334873816524e-08,1.9501229989244521e-07
P23847,8.711569429148194e-06,2.891139613053681e-06,1.9829181586504005e-05,1.7793850467058086e-05,2.6180415163284678e-05,1.6559318651318692e-05,1.8695637212057394e-05,2.334727417267906e-05,1.887885813455612e-05,2.5069382767626466e-05,2.5752058363253205e-05,2.4582405594031698e-05,1.3546984335465785e-05,1.4755474271562341e-05,3.877186364927393e-05,8.673794999837567e-06,1.0881944428024648e-05,1.3821316735300062e-05,1.9830316096946295e-05,1.813769060773148e-05,2.1539924249596624e-05,1.2628135979768229e-05,5.555367824967803e-06,1.7086635113147253e-07,1.1758704680796872e-06,1.1459239700785407e-06,2.2253352888791974e-07,1.2320133076581106e-06,4.6365180285902346e-07,9.175478749862871e-07,1.327183726859295e-06,5.966513098695097e-07,1.5193714434319394e-07,1.0201698321523154e-06,1.5714501829140308e-07,4.087266373222768e-07,7.560513411608416e-07,9.636586244819537e-07,2.089333330180732e-07,9.260282212651041e-08,1.0510067531381538e-06,8.560989966849257e-07,7.948232048101155e-07,6.162530358126895e-07
P06959,1.5975032257500546e-05,2.60868134471859e-05,1.3281797969193862e-05,7.768747199020343e-06,1.2629708377075333e-05,1.089041439070676e-05,1.071873080390868e-05,4.394144546917712e-05,1.3158217752887502e-05,1.3153546765596699e-05,1.2388346415465682e-05,1.4790572220347258e-05,2.5033900334269566e-05,2.7726390865469147e-05,5.391994060992049e-05,1.6026349133420808e-05,2.239646064526675e-05,2.446829104555329e-05,1.2929267427479864e-05,1.1079359121543545e-05,1.3379449973316239e-05,1.9018358635839637e-05,2.1406543225050737e-06,7.38256820555361e-07,1.051918399160154e-06,3.3172550539816856e-07,4.092025514172409e-07,3.5720559201518175e-07,3.569337357701591e-07,5.325703190864267e-06,2.7105928570948257e-07,9.69416396624477e-07,6.900308953414384e-07,7.084684093546336e-07,2.0152289769087e-06,2.060070841304357e-06,2.194541582823764e-06,1.9391882451439177e-06,1.7334860539436467e-06,1.800866220952722e-06,6.69736052743457e-07,2.1970369138020846e-06,8.415674033215913e-07,1.6013457971376975e-06
P13029,3.878667984348427e-06,2.5863789349409943e-06,2.4850237460825542e-06,5.843439510785415e-06,6.352325215890014e-06,1.056538446682682e-05,6.033911127001169e-06,7.335596528164954e-06,6.141494784747098e-06,8.565876852746565e-06,1.1018018050302388e-05,1.3200783441582659e-05,1.5184394274788319e-06,1.3618992803160657e-06,7.719307736890326e-06,6.268329758603544e-06,3.6278846938363386e-06,3.9176556399616445e-06,7.400079684058037e-06,8.939646557972125e-06,6.317911799908727e-06,4.953437954004505e-06,1.0418102205959874e-06,4.319252821351461e-08,2.4079880099539953e-07,3.5820284201114595e-07,3.7605765278068883e-07,3.7929730235908286e-07,5.647740814873094e-07,2.3473908890127852e-07,1.7319015292986816e-07,4.043093874496379e-07,5.531045061251798e-07,4.6730773383202607e-07,4.3396998837345013e-07,3.0370353951048264e-07,1.658107301884042e-06,4.5131974261945527e-07,3.8636971989357007e-07,2.946077041251155e-07,6.512070121971073e-08,1.5554985010871496e-07,5.768253473316669e-07,2.3677433420141532e-07
P0AES4,1.32287448306563e-06,2.1870373567243715e-06,1.429542607614859e-06,1.0432379894395132e-06,1.141880254579422e-06,1.4894018276616164e-06,1.3490914500936575e-06,1.2162543273958282e-06,2.1545510812469355e-06,1.769947263920343e-06,1.7676995079610826e-06,1.6767921447666407e-06,1.2554519802453848e-06,1.2147515419830657e-06,2.53469806285951e-06,1.4372276598568063e-06,1.1471774880132818e-06,1.278355094249629e-06,1.3775532950323423e-06,9.179910892440949e-07,1.2367885115371416e-06,1.5163240200847404e-06,2.346779332958427e-07,1.1591297990639167e-07,2.2901272573990037e-07,1.1579941682778597e-07,1.2492169985098876e-07,1.998777252721889e-07,2.2610772703569703e-07,3.9990442284774824e-07,2.6931888515586694e-07,1.5469339086663795e-07,1.2303188575409138e-07,1.3313729629447127e-07,7.8340203567312e-08,1.7200881834480206e-07,5.781646281382542e-07,2.973624028243732e-07,4.68048415109419e-08,2.2499049658793468e-08,2.573269555120415e-07,1.2576477922644098e-07,1.0871371016411476e-07,1.5527157965667743e-07
P08200,5.9388245126426354e-05,2.2705254352111798e-05,4.50273223717811e-05,6.545610550024036e-05,5.83502782249419e-05,6.066205544036941e-05,4.6660348592479796e-05,7.102163860715836e-05,5.68563125433288e-05,5.725821142821552e-05,5.346688934093187e-05,4.026937613076363e-05,4.277616061369748e-05,4.3943950111531716e-05,0.00018759270307514976,5.002392740313297e-05,4.8289162666073236e-05,5.7852749784988126e-05,6.385320039177464e-05,4.9351654286695504e-05,5.4599261747152215e-05,4.0106431866058335e-05,6.081356300946058e-06,8.69611241685882e-07,3.64721311211427e-07,4.778295701517545e-07,2.8416585495546708e-06,6.236059299269975e-06,7.978919609314045e-07,2.535472498275553e-06,6.026769129592853e-07,2.439199806841982e-06,1.4382593232710675e-06,5.396096401522328e-07,4.431610239579059e-06,4.5306212564989205e-06,1.800889949521438e-05,7.958806849838456e-06,5.166940405269836e-07,2.909993314184902e-06,3.0457976586876496e-06,1.6088639297462732e-06,4.509899020314773e-06,2.221896325379632e-06
P0ABB4,4.260714135057781e-05,4.9528864687761704e-05,6.383241259345213e-05,3.488204517507984e-05,4.6753981339057614e-05,4.8102516793502714e-05,5.0185822452218216e-05,6.117939601050547e-05,4.4757679548634464e-05,4.17315160316313e-05,3.5243207901229545e-05,2.86715637961277e-05,2.2040852720517477e-05,2.1774734470340777e-05,6.970920601334574e-05,2.8268839246563637e-05,2.2451169556766636e-05,4.267766936841809e-05,4.606834221775515e-05,3.2882214152257e-05,5.025788166583817e-05,4.0642899181199925e-05,1.9641892162616362e-06,5.299588521590502e-07,1.8958226540255287e-06,6.069475860463889e-07,2.1366569471949328e-06,8.177427854895461e-07,3.2118926369419666e-07,7.463886313281667e-07,5.41567922538477e-07,1.4606030611070953e-06,9.480422925430747e-07,6.766489055886137e-07,6.898786901521969e-07,4.7033426455936077e-07,1.2742842859239603e-05,1.4530183372733708e-06,5.747499406532261e-07,3.273377240557667e-06,1.5617168011818996e-06,1.3152885660902801e-06,1.7489742819711678e-06,1.1949012359272774e-06
P04825,2.285927106737408e-06,2.9261695760551387e-06,2.5425716644128876e-06,2.6462090963862395e-06,2.843853760109717e-06,2.487434888045909e-06,2.690593074870333e-06,2.6589283236478807e-06,2.528850793719393e-06,2.8511178803245146e-06,3.09949491382277e-06,2.7313783993368547e-06,1.8910049777262153e-06,2.1226843955271093e-06,5.289804652924194e-06,2.413870081350145e-06,2.3319673526827365e-06,2.5333694353739137e-06,2.7114650944920347e-06,2.216778482174629e-06,2.5706561841054565e-06,2.4911037472820737e-06,2.0093299268221816e-07,2.399459052365214e-08,1.1390721056569737e-07,8.176786107833479e-08,1.9622590944757053e-07,4.8256236828090625e-08,8.798239354825989e-08,2.2228640785696282e-07,3.919718730265058e-08,4.903922754158165e-08,1.0724252401826784e-07,2.3489854234296953e-08,1.297229414720184e-07,1.9953233317954825e-07,9.548097398528171e-07,1.552118462308143e-07,6.412910219877525e-08,7.422772445645567e-08,2.43760711994834e-07,1.596080507165733e-07,1.5886655217771718e-07,1.2953739485866785e-07
P0AD61,1.5701638197666983e-05,1.2065486923135573e-05,1.2109913086830721e-05,9.702766686749541e-06,9.497919354152844e-06,1.3404616448954548e-05,1.3492811957265823e-05,6.824649487825684e-06,1.3242016195978354e-05,1.0734479691441419e-05,1.0820536633881667e-05,1.3854626919416189e-05,2.009975489569918e-05,1.8387205685738517e-05,2.97000490408973e-05,1.5118626400879666e-05,1.6540897461294337e-05,1.8254264386567386e-05,1.1515662462191856e-05,1.3910398307879037e-05,9.61083694208611e-06,2.001175394810498e-05,4.3336521425560873e-07,5.948285053105838e-07,2.7126205314500817e-07,6.374717713194449e-07,5.632266177012635e-07,1.391399187401482e-06,3.629566416504506e-07,4.2927045278423565e-07,5.905939223406345e-07,6.215263741344582e-07,2.8999038178802876e-07,7.661608686437154e-07,5.949527449126956e-07,1.2062006929844464e-06,4.3659072090119036e-06,1.625252338094564e-06,5.392332572381954e-07,1.201130596636134e-06,9.235561294677867e-07,1.571875008790331e-07,1.1494560982734988e-06,3.321951155385426e-07
P0A9G6,4.969245708187732e-05,1.7845430818376175e-05,3.3597521047036135e-05,0.0005286690184604992,0.00027438850034523234,0.00016815327514892365,0.00014213465871113317,9.762695155470666e-05,0.00020396354829550173,0.00038439789817092644,0.00048388486135976104,0.000575097522204775,6.013646293404825e-05,5.853036102415827e-05,0.0002182595440649243,0.00010251551586435929,4.0477755895979814e-05,5.0340618163723445e-05,0.00026372176283286525,0.00044422835463087395,0.0002359839078010161,5.6393376474647105e-05,2.5442538025921187e-05,4.5505848586859243e-07,1.4917299344884043e-06,2.9341130524557704e-05,5.981669307526066e-06,7.33148279649307e-06,6.324992312645429e-06,2.95809663210761e-06,6.465644480967407e-06,2.4601465482939296e-06,1.2145510020130002e-05,1.897821823275758e-05,6.025673585991634e-06,5.66573894713852e-06,1.8857624607209462e-05,8.929101431785694e-06,2.6877229914930598e-06,2.7989383699030233e-06,1.1524641035796212e-05,2.8563883202765193e-05,3.112627743895403e-05,4.945699116826551e-06
P0AC33,2.384701734806309e-06,7.2827293080031516e-06,6.740953888057625e-06,1.0417134245280149e-05,8.196294193492361e-06,5.366817625476453e-06,4.787282318686776e-06,6.590214963434725e-06,8.774628085423992e-06,7.774827309084055e-06,5.628220367990532e-06,4.068066477004601e-06,5.604137268427028e-07,5.572829238994476e-07,3.897223503764227e-06,1.0909482470725935e-06,2.085777250933239e-06,3.8584060358742305e-06,8.22737064360914e-06,4.7327540601028896e-06,8.574031502273183e-06,4.652203941085884e-06,2.577862575325619e-07,5.534874274082397e-08,9.572154521041826e-08,1.4167302573581004e-07,5.425946756091943e-07,2.93564924113562e-07,3.9255715013231564e-08,4.0068506977683136e-07,4.7382991661289553e-07,1.1973234055989443e-07,2.600237810011626e-07,1.6190904578478315e-07,4.298373284883532e-08,3.471872615893559e-08,6.091360336383487e-07,1.471689185300928e-07,9.302566539162246e-08,2.994123083838404e-07,3.266266145512829e-07,4.0749012457485874e-07,4.938642145309353e-07,3.6752411134578486e-08
P09546,2.2577057844320083e-07,1.7666778007068737e-06,1.1418030159631947e-06,2.5482013520756374e-07,2.425755981230896e-07,3.28853805337353e-07,2.5425914811891716e-07,2.404456660420089e-07,3.1470970849674336e-07,3.1516749628770253e-07,2.600974752858269e-07,2.5046423546042587e-07,3.3186511198506424e-07,3.537807325878515e-07,7.814484146365288e-07,1.8994938662434984e-07,3.0431832021812836e-07,2.9624802043706285e-07,2.1631002153400415e-07,1.7453163918961804e-07,2.21340487151074e-07,2.3015632447714814e-07,1.3236929014124863e-07,2.5440160330178984e-07,2.3486888038362916e-07,5.030149468997309e-08,3.5901188522217265e-09,1.244382799396544e-07,2.771424714496197e-08,5.628833042043428e-08,1.9228763189151017e-08,9.864742633805093e-09,8.57801473492657e-08,5.337392857661675e-08,4.9481088196973085e-08,1.2686577070600358e-07,1.0854318479301383e-07,3.1854512136903467e-08,1.332914242555402e-08,2.8262061149695793e-08,2.245298023522963e-08,2.7907609106419928e-08,5.732718617212817e-09,1.9586303213005302e-08
P21179,2.0813225200232577e-06,8.885933948036557e-07,8.056708566246597e-07,4.488754689425545e-06,4.790375023097436e-06,3.4835560077014963e-06,3.5349611413846466e-06,2.3042709662359178e-06,2.9850867616584586e-06,4.831872542424049e-06,6.692693368697341e-06,8.281138564012607e-06,1.9003973865559813e-06,1.8847433718397047e-06,6.021160220468639e-06,1.0354763023061902e-06,3.4757255337272754e-06,1.5871712125234157e-06,3.39834428567896e-06,7.54339344445518e-06,4.102565345177363e-06,1.897097351021199e-06,1.0901967359881824e-06,5.8291726699119794e-08,8.540111080221392e-08,5.435881928894335e-07,3.60715239239237e-07,3.553227127855527e-08,2.1598612573860197e-07,2.931032669052088e-07,5.611963111917902e-07,2.5947155552817153e-07,3.1857220434999346e-07,2.6665266176120594e-07,3.477727217397446e-08,8.895988715083407e-08,2.3783582870851124e-07,1.6826489912475592e-07,2.898755095128547e-07,1.0776892533033992e-07,1.2641840742725735e-07,4.4204285584507353e-07,1.5807184274968384e-06,2.9974138146134945e-07
P0A6Z3,3.6969932220074138e-06,9.482610984494726e-06,6.298881242701885e-06,2.8966733318466646e-06,3.824016949273747e-06,3.73019636170451e-06,3.7436813376016685e-06,3.1137713752440147e-06,3.6163683662761866e-06,3.5044120944837925e-06,3.2295436514656833e-06,2.9792061691608554e-06,5.923479168639072e-06,6.1301121628939245e-06,9.337306697964677e-06,1.207607427884362e-05,4.47929212905335e-06,4.045132060876987e-06,3.7664508135526166e-06,2.6338411004978725e-06,4.088974262633e-06,3.5014223187001434e-06,3.793115045779606e-07,1.763765643116019e-07,7.369691053961205e-08,1.3063996726628458e-07,6.156667288330732e-08,1.1227891048730574e-07,1.0781802252292805e-07,9.590415835751565e-08,9.764194588945704e-09,8.866162599043993e-08,1.979710258348464e-07,1.2661626218933635e-07,3.725868397073976e-07,3.494163932849537e-07,6.227983567542439e-07,1.7232557995909844e-06,3.6103094560170006e-07,1.674684673203072e-07,7.043263021343393e-08,1.8910979101574723e-07,2.0894658482054633e-07,5.2871477012372174e-08
P0A6P1,3.5050882303306924e-05,5.188988419405998e-05,4.718667721640336e-05,1.746062413640204e-05,2.4466608701748375e-05,3.006526795889463e-05,2.8699026979840465e-05,2.5451173750546635e-05,2.0079969152191613e-05,1.6027623867505088e-05,1.508565356657796e-05,1.3912629163417552e-05,3.47581742760206e-05,3.2291101556735406e-05,0.00010614674298812848,3.0450735740708827e-05,3.706528754117429e-05,3.08923844826673e-05,2.2329266082562816e-05,1.8788217626529143e-05,2.391836369486036e-05,2.999478452230127e-05,4.9176387871539604e-06,3.372842472613899e-07,1.3778509747189783e-06,6.408049058059548e-07,1.9769019831012685e-06,2.778030759401864e-06,6.112892746706018e-07,1.560156950908509e-06,8.634386735442395e-07,6.090497069651933e-07,2.866274177649812e-07,4.118138232371596e-07,1.1331164813982715e-06,8.363395303194469e-07,8.640344879233658e-06,1.4677254627021655e-06,1.5938073642704944e-06,1.7423304848224356e-06,8.753072304364622e-07,8.229239320419765e-07,1.8130119680704156e-06,4.379238540255985e-07
P08839,1.7917011998640892e-05,6.0636865955524085e-06,5.753483925798503e-06,5.77374511483121e-06,6.42332295192604e-06,1.2370256514724851e-05,7.81372516383359e-06,6.1614201923264765e-06,1.2953377114220986e-05,1.06238579874464e-05,9.729572223655005e-06,8.898071522936183e-06,9.580257006361288e-06,1.1076780813237335e-05,2.768631658779548e-05,1.1738199706175528e-05,1.0492143433587944e-05,8.562465511905169e-06,1.0160878643110459e-05,1.0102435271014645e-05,6.6460393641940904e-06,1.5672630301344624e-05,1.3043584735010568e-06,2.395156205243202e-07,1.587961563520387e-07,4.815303425769228e-07,2.800568807039754e-07,6.98919493081954e-07,1.242382301049541e-07,1.6882291326974546e-07,3.329017918354793e-07,2.932184804535206e-07,2.8799533782018815e-07,4.2443801164405595e-07,4.1099302557289933e-07,2.2485865050871787e-07,3.54938578655538e-06,7.277683817828828e-07,2.444669420025991e-07,3.1766747049168176e-07,3.33276819494023e-07,3.0307305813043937e-07,7.17772251332962e-07,2.9307818663514444e-07
